point_id,grid_id,latitude,longitude,time,line_id,mag_raw_nT,qc_flag
MH75592,H7559,1.813841,128.940817,2026-07-03 08:31:00,L01,44836.6,valid
MH75593,H7559,1.812588,128.93941,2026-07-03 07:06:00,L03,44514.4,valid
MH75601,H7560,1.80624,128.95778,2026-07-03 15:38:00,L04,45341.0,valid
MH75602,H7560,1.811058,128.948154,2026-07-03 14:00:00,L01,46221.5,valid
MH75611,H7561,1.812813,128.973261,2026-07-03 14:22:00,L04,45019.6,valid
MH75612,H7561,1.806319,128.966807,2026-07-03 09:54:00,L05,44763.1,valid
MH75621,H7562,1.804627,128.981805,2026-07-03 10:24:00,L06,44379.8,valid
MH75622,H7562,1.809992,128.983794,2026-07-03 14:47:00,L05,43638.7,valid
MH75631,H7563,1.806297,129.004726,2026-07-03 12:18:00,L03,44182.6,valid
MH75632,H7563,1.803323,129.004533,2026-07-03 08:42:00,L02,45689.0,valid
MH75641,H7564,1.810245,129.020973,2026-07-03 09:05:00,L05,44600.1,valid
MH75642,H7564,1.811064,129.014841,2026-07-03 14:00:00,L04,45006.2,valid
MH75651,H7565,1.813095,129.032241,2026-07-03 14:51:00,L04,46719.5,valid
MH75652,H7565,1.807322,129.030505,2026-07-03 10:56:00,L05,46090.1,valid
MH75661,H7566,1.805875,129.05113,2026-07-03 09:49:00,L02,45018.1,valid
MH75662,H7566,1.802365,129.0482,2026-07-03 15:09:00,L03,44784.8,valid
MH75671,H7567,1.809016,129.065832,2026-07-03 15:40:00,L02,43751.4,valid
MH75672,H7567,1.80435,129.05868,2026-07-03 13:08:00,L05,45895.4,valid
MH75681,H7568,1.811264,129.085524,2026-07-03 13:13:00,L02,45195.9,valid
MH75682,H7568,1.806194,129.076702,2026-07-03 11:10:00,L04,44952.5,valid
MH75691,H7569,1.804198,129.101807,2026-07-03 09:21:00,L02,43784.9,valid
MH75692,H7569,1.812707,129.101792,2026-07-03 07:37:00,L01,43763.9,valid
MH75701,H7570,1.809875,129.11494,2026-07-03 12:51:00,L06,44424.3,valid
MH75702,H7570,1.810568,129.110913,2026-07-03 14:22:00,L03,44039.6,valid
MH75711,H7571,1.802934,129.133009,2026-07-03 15:10:00,L01,45245.3,valid
MH75712,H7571,1.809507,129.125882,2026-07-03 08:52:00,L06,43500.3,valid
MH75721,H7572,1.8042,129.141027,2026-07-03 11:28:00,L01,44610.7,valid
MH75722,H7572,1.809187,129.142105,2026-07-03 11:14:00,L06,44240.8,valid
MH75731,H7573,1.813683,129.161383,2026-07-03 10:38:00,L02,43244.1,valid
MH75732,H7573,1.810715,129.154939,2026-07-03 08:17:00,L03,43165.4,valid
MH75741,H7574,1.805817,129.179284,2026-07-03 09:45:00,L02,46775.6,valid
MH75742,H7574,1.808195,129.172042,2026-07-03 11:03:00,L02,45328.1,valid
MH75751,H7575,1.808991,129.196806,2026-07-03 10:45:00,L03,44016.0,valid
MH75752,H7575,1.807853,129.194271,2026-07-03 16:21:00,L06,45050.8,valid
MH75761,H7576,1.811772,129.203316,2026-07-03 16:50:00,L05,44769.0,valid
MH75762,H7576,1.80569,129.212822,2026-07-03 09:51:00,L02,45358.5,valid
MH75771,H7577,1.810721,129.226843,2026-07-03 12:22:00,L01,46638.4,valid
MH75772,H7577,1.812751,129.229487,2026-07-03 12:26:00,L06,45133.5,valid
MH75781,H7578,1.810744,129.23557,2026-07-03 11:18:00,L03,45385.3,valid
MH75782,H7578,1.808813,129.237556,2026-07-03 14:07:00,L05,44732.5,valid
MH75791,H7579,1.802708,129.252441,2026-07-03 10:19:00,L05,44370.8,valid
MH75792,H7579,1.803277,129.261538,2026-07-03 11:39:00,L06,44335.8,valid
MH75801,H7580,1.803123,129.272046,2026-07-03 15:33:00,L06,44588.4,valid
MH75802,H7580,1.812997,129.272352,2026-07-03 12:16:00,L03,44505.6,valid
MH75811,H7581,1.803277,129.292712,2026-07-03 07:47:00,L06,44342.2,valid
MH75812,H7581,1.809669,129.292664,2026-07-03 13:28:00,L01,45220.2,valid
MH75821,H7582,1.806072,129.304343,2026-07-03 16:05:00,L05,44239.6,valid
MH75822,H7582,1.807347,129.307287,2026-07-03 07:57:00,L04,44634.2,valid
MH75831,H7583,1.803815,129.32501,2026-07-03 11:05:00,L03,46414.3,valid
MH75832,H7583,1.805795,129.320601,2026-07-03 10:16:00,L05,46196.6,valid
MH75841,H7584,1.808024,129.338977,2026-07-03 11:39:00,L02,45712.2,valid
MH75842,H7584,1.812168,129.335663,2026-07-03 13:02:00,L04,47407.3,valid
MH75851,H7585,1.804463,129.351155,2026-07-03 09:40:00,L01,44438.7,valid
MH75852,H7585,1.806143,129.350972,2026-07-03 08:23:00,L04,45521.5,valid
MH75861,H7586,1.81178,129.367412,2026-07-03 07:03:00,L04,44948.2,valid
MH75862,H7586,1.810502,129.369314,2026-07-03 13:26:00,L03,45019.5,valid
MH75871,H7587,1.803833,129.380833,2026-07-03 12:20:00,L01,43947.2,valid
MH75872,H7587,1.802436,129.379769,2026-07-03 13:18:00,L02,43238.2,valid
MH75873,H7587,1.808359,129.382491,2026-07-03 10:56:00,L03,43451.6,valid
MH75881,H7588,1.810869,129.402103,2026-07-03 14:31:00,L04,43956.9,valid
MH75882,H7588,1.8036,129.399151,2026-07-03 15:19:00,L04,43406.9,valid
MH75891,H7589,1.809786,129.417182,2026-07-03 14:07:00,L03,43613.5,valid
MH75892,H7589,1.804304,129.421411,2026-07-03 09:45:00,L05,44282.6,valid
MH75901,H7590,1.812696,129.426187,2026-07-03 08:39:00,L03,44077.7,valid
MH75902,H7590,1.810847,129.437882,2026-07-03 12:25:00,L01,45017.3,valid
MH75911,H7591,1.809195,129.442111,2026-07-03 09:06:00,L04,46425.7,valid
MH75912,H7591,1.806953,129.444934,2026-07-03 09:34:00,L05,46079.0,valid
MH75913,H7591,1.811292,129.44319,2026-07-03 09:30:00,L01,45054.4,valid
MH75921,H7592,1.803731,129.462913,2026-07-03 09:16:00,L02,45967.0,valid
MH75922,H7592,1.812097,129.465096,2026-07-03 09:42:00,L05,45279.3,valid
MH75923,H7592,1.807874,129.468024,2026-07-03 12:55:00,L06,45978.5,valid
MH75931,H7593,1.807008,129.482041,2026-07-03 07:29:00,L06,46650.1,valid
MH75932,H7593,1.805961,129.476373,2026-07-03 13:45:00,L01,44666.3,valid
MH75941,H7594,1.808799,129.49203,2026-07-03 13:59:00,L05,43709.9,valid
MH75942,H7594,1.808444,129.499512,2026-07-03 16:44:00,L06,42983.5,valid
MH75951,H7595,1.812657,129.514301,2026-07-03 16:04:00,L06,45418.4,valid
MH75952,H7595,1.811393,129.511071,2026-07-03 07:00:00,L02,46385.5,valid
MH75953,H7595,1.8134,129.508671,2026-07-03 16:33:00,L03,46849.1,valid
MH75961,H7596,1.807745,129.522657,2026-07-03 13:09:00,L04,44875.9,valid
MH75962,H7596,1.813866,129.525832,2026-07-03 09:15:00,L04,44217.8,valid
MH75971,H7597,1.804238,129.542798,2026-07-03 15:37:00,L01,44517.2,valid
MH75972,H7597,1.803227,129.545187,2026-07-03 14:46:00,L05,45940.6,valid
MH75981,H7598,1.805837,129.55945,2026-07-03 07:56:00,L04,44135.5,valid
MH75982,H7598,1.805007,129.560159,2026-07-03 11:12:00,L04,43304.6,valid
MH75991,H7599,1.807163,129.579014,2026-07-03 16:17:00,L03,44385.0,valid
MH75992,H7599,1.804327,129.579967,2026-07-03 07:25:00,L06,45534.3,valid
MH76001,H7600,1.806471,129.589694,2026-07-03 14:38:00,L01,45257.7,valid
MH76002,H7600,1.802819,129.596909,2026-07-03 08:20:00,L05,46041.6,valid
MH76011,H7601,1.824203,128.004227,2026-07-03 15:48:00,L03,43100.6,valid
MH76012,H7601,1.829302,128.01129,2026-07-03 09:13:00,L01,42773.5,valid
MH76013,H7601,1.82635,128.010554,2026-07-03 12:48:00,L04,43942.4,valid
MH76021,H7602,1.825398,128.027296,2026-07-03 09:29:00,L05,46211.0,valid
MH76022,H7602,1.827812,128.025163,2026-07-03 10:46:00,L04,44376.3,valid
MH76031,H7603,1.828642,128.035598,2026-07-03 16:49:00,L01,45319.4,valid
MH76032,H7603,1.819477,128.044608,2026-07-03 09:15:00,L02,45148.2,valid
MH76041,H7604,1.826325,128.050676,2026-07-03 09:12:00,L06,43661.6,valid
MH76042,H7604,1.829442,128.053057,2026-07-03 10:43:00,L04,44363.1,valid
MH76051,H7605,1.820644,128.075386,2026-07-03 08:24:00,L01,44004.6,valid
MH76052,H7605,1.821808,128.076545,2026-07-03 07:31:00,L06,44136.8,valid
MH76061,H7606,1.829753,128.084481,2026-07-03 10:30:00,L05,44884.3,valid
MH76062,H7606,1.81873,128.086408,2026-07-03 16:20:00,L02,43888.0,valid
MH76071,H7607,1.823605,128.105872,2026-07-03 13:56:00,L01,44269.3,valid
MH76072,H7607,1.82982,128.100184,2026-07-03 09:06:00,L06,44239.0,valid
MH76081,H7608,1.825203,128.120799,2026-07-03 13:16:00,L03,44912.5,valid
MH76082,H7608,1.827177,128.116191,2026-07-03 12:34:00,L05,44541.6,valid
MH76091,H7609,1.826806,128.132483,2026-07-03 08:18:00,L01,45996.9,valid
MH76092,H7609,1.822601,128.140501,2026-07-03 12:29:00,L02,46111.2,valid
MH76101,H7610,1.822788,128.148333,2026-07-03 08:24:00,L03,44317.8,valid
MH76102,H7610,1.824334,128.151906,2026-07-03 15:04:00,L04,44974.0,valid
MH76111,H7611,1.828249,128.167231,2026-07-03 08:05:00,L04,43005.8,valid
MH76112,H7611,1.824173,128.173422,2026-07-03 11:47:00,L04,43608.9,valid
MH76121,H7612,1.825299,128.185147,2026-07-03 14:52:00,L03,44553.9,valid
MH76122,H7612,1.82701,128.181537,2026-07-03 12:39:00,L03,44525.2,valid
MH76131,H7613,1.825373,128.197214,2026-07-03 13:12:00,L06,45158.4,valid
MH76132,H7613,1.822553,128.199461,2026-07-03 07:20:00,L05,46147.4,valid
MH76141,H7614,1.828525,128.21755,2026-07-03 10:54:00,L06,45256.4,valid
MH76142,H7614,1.82147,128.216297,2026-07-03 12:12:00,L01,46058.2,valid
MH76151,H7615,1.82464,128.232458,2026-07-03 13:07:00,L04,45544.5,valid
MH76152,H7615,1.819021,128.232144,2026-07-03 15:05:00,L06,44799.2,valid
MH76153,H7615,1.822112,128.227573,2026-07-03 09:52:00,L01,45736.0,valid
MH76161,H7616,1.818001,128.2469,2026-07-03 14:22:00,L05,46689.6,valid
MH76162,H7616,1.822778,128.24516,2026-07-03 08:34:00,L04,47032.9,valid
MH76171,H7617,1.818242,128.266927,2026-07-03 15:00:00,L02,47130.3,valid
MH76172,H7617,1.827339,128.2584,2026-07-03 07:56:00,L04,46849.1,valid
MH76181,H7618,1.825304,128.283307,2026-07-03 07:25:00,L03,45433.7,valid
MH76182,H7618,1.828564,128.283386,2026-07-03 15:35:00,L03,46131.6,valid
MH76191,H7619,1.819017,128.294896,2026-07-03 15:47:00,L01,46650.3,valid
MH76192,H7619,1.820222,128.297315,2026-07-03 13:04:00,L02,46263.6,valid
MH76201,H7620,1.821529,128.306257,2026-07-03 10:22:00,L02,45669.4,valid
MH76202,H7620,1.824281,128.316272,2026-07-03 12:12:00,L03,45419.4,valid
MH76211,H7621,1.819791,128.333284,2026-07-03 07:19:00,L01,44691.7,valid
MH76212,H7621,1.820897,128.326671,2026-07-03 13:17:00,L02,45254.0,valid
MH76213,H7621,1.823921,128.329703,2026-07-03 09:01:00,L01,44825.0,valid
MH76221,H7622,1.829402,128.342278,2026-07-03 08:14:00,L04,45254.7,valid
MH76222,H7622,1.822643,128.339298,2026-07-03 09:43:00,L04,43827.2,valid
MH76231,H7623,1.826347,128.356701,2026-07-03 11:09:00,L01,43769.0,valid
MH76232,H7623,1.829071,128.359674,2026-07-03 07:33:00,L05,43017.2,valid
MH76241,H7624,1.827034,128.375695,2026-07-03 15:45:00,L01,45740.8,valid
MH76242,H7624,1.820954,128.379892,2026-07-03 09:41:00,L06,45741.5,valid
MH76251,H7625,1.82195,128.395928,2026-07-03 09:54:00,L03,43498.1,valid
MH76252,H7625,1.823078,128.393372,2026-07-03 10:25:00,L03,43253.4,valid
MH76261,H7626,1.828963,128.413859,2026-07-03 11:14:00,L03,43969.4,valid
MH76262,H7626,1.828552,128.404071,2026-07-03 14:42:00,L01,44244.8,valid
MH76271,H7627,1.828741,128.422214,2026-07-03 11:15:00,L04,45805.6,valid
MH76272,H7627,1.820204,128.42017,2026-07-03 12:11:00,L06,45745.2,valid
MH76281,H7628,1.822117,128.44509,2026-07-03 09:43:00,L05,44371.8,valid
MH76282,H7628,1.823523,128.439285,2026-07-03 16:55:00,L05,45400.8,valid
MH76291,H7629,1.826486,128.454302,2026-07-03 07:23:00,L06,44591.3,valid
MH76292,H7629,1.819679,128.457344,2026-07-03 15:38:00,L02,44875.3,valid
MH76301,H7630,1.824577,128.477597,2026-07-03 09:29:00,L01,43118.2,valid
MH76302,H7630,1.820679,128.477242,2026-07-03 16:00:00,L05,44008.3,valid
MH76311,H7631,1.823874,128.482946,2026-07-03 08:41:00,L04,44523.1,valid
MH76312,H7631,1.826893,128.48572,2026-07-03 07:10:00,L05,45085.2,valid
MH76321,H7632,1.824599,128.501818,2026-07-03 14:11:00,L06,45606.4,valid
MH76322,H7632,1.819096,128.50399,2026-07-03 11:22:00,L02,44676.8,valid
MH76331,H7633,1.822364,128.519709,2026-07-03 10:20:00,L03,44095.9,valid
MH76332,H7633,1.827348,128.515834,2026-07-03 08:57:00,L06,43651.6,valid
MH76341,H7634,1.821924,128.533447,2026-07-03 08:29:00,L03,44268.3,valid
MH76342,H7634,1.82785,128.531314,2026-07-03 16:58:00,L06,44200.7,valid
MH76343,H7634,1.818785,128.535827,2026-07-03 07:10:00,L02,44408.8,valid
MH76351,H7635,1.818762,128.556752,2026-07-03 07:22:00,L06,44497.0,valid
MH76352,H7635,1.821531,128.548118,2026-07-03 08:41:00,L04,44442.6,valid
MH76353,H7635,1.828561,128.556397,2026-07-03 09:51:00,L06,44385.7,valid
MH76361,H7636,1.818127,128.571386,2026-07-03 09:38:00,L03,44302.5,valid
MH76362,H7636,1.825105,128.571568,2026-07-03 14:06:00,L05,45455.6,valid
MH76371,H7637,1.826143,128.58167,2026-07-03 16:17:00,L04,44199.0,valid
MH76372,H7637,1.827863,128.582214,2026-07-03 09:58:00,L05,44706.7,valid
MH76381,H7638,1.826849,128.603411,2026-07-03 08:57:00,L02,46054.8,valid
MH76382,H7638,1.820484,128.597223,2026-07-03 15:25:00,L06,45954.4,valid
MH76391,H7639,1.824369,128.61974,2026-07-03 11:27:00,L01,44410.8,valid
MH76392,H7639,1.818052,128.610778,2026-07-03 15:32:00,L01,44623.9,valid
MH76401,H7640,1.822492,128.630218,2026-07-03 09:19:00,L04,44217.8,valid
MH76402,H7640,1.822669,128.632728,2026-07-03 15:37:00,L04,45350.4,valid
MH76403,H7640,1.828168,128.628182,2026-07-03 14:58:00,L02,44350.4,valid
MH76411,H7641,1.824915,128.649212,2026-07-03 07:12:00,L01,45088.0,valid
MH76412,H7641,1.822699,128.64991,2026-07-03 07:26:00,L05,45826.2,valid
MH76421,H7642,1.825312,128.666002,2026-07-03 08:45:00,L03,43335.7,valid
MH76422,H7642,1.827598,128.662475,2026-07-03 16:35:00,L01,43643.2,valid
MH76431,H7643,1.825967,128.680409,2026-07-03 11:51:00,L02,44634.5,valid
MH76432,H7643,1.823919,128.679765,2026-07-03 14:34:00,L06,45203.1,valid
MH76441,H7644,1.822973,128.693106,2026-07-03 16:27:00,L05,44759.4,valid
MH76442,H7644,1.819556,128.69621,2026-07-03 09:49:00,L04,44771.1,valid
MH76451,H7645,1.818917,128.708189,2026-07-03 16:46:00,L02,45526.8,valid
MH76452,H7645,1.821005,128.716077,2026-07-03 09:02:00,L02,46398.5,valid
MH76461,H7646,1.827376,128.728584,2026-07-03 09:42:00,L02,44785.9,valid
MH76462,H7646,1.826083,128.732627,2026-07-03 10:47:00,L05,44535.9,valid
MH76463,H7646,1.825,128.722751,2026-07-03 13:56:00,L04,44813.0,valid
MH76471,H7647,1.820241,128.749448,2026-07-03 08:38:00,L05,44928.2,valid
MH76472,H7647,1.820168,128.747016,2026-07-03 12:08:00,L03,46255.9,valid
MH76481,H7648,1.818197,128.759127,2026-07-03 13:42:00,L03,45537.0,valid
MH76482,H7648,1.818193,128.765317,2026-07-03 16:45:00,L05,47374.8,valid
MH76491,H7649,1.824592,128.781333,2026-07-03 15:35:00,L05,45033.1,valid
MH76492,H7649,1.823896,128.77781,2026-07-03 08:26:00,L05,44789.7,valid
MH76501,H7650,1.821352,128.795019,2026-07-03 08:07:00,L06,44259.8,valid
MH76502,H7650,1.820846,128.795232,2026-07-03 14:33:00,L04,45927.9,valid
MH76511,H7651,1.824087,128.813601,2026-07-03 09:01:00,L01,43531.8,valid
MH76512,H7651,1.825475,128.802226,2026-07-03 13:07:00,L02,43622.2,valid
MH76521,H7652,1.828809,128.823683,2026-07-03 09:08:00,L06,44208.3,valid
MH76522,H7652,1.818536,128.823605,2026-07-03 11:46:00,L02,45220.6,valid
MH76531,H7653,1.818659,128.838114,2026-07-03 09:14:00,L05,46543.9,valid
MH76532,H7653,1.827551,128.835357,2026-07-03 10:26:00,L03,46365.2,valid
MH76541,H7654,1.819088,128.85729,2026-07-03 13:44:00,L05,43721.2,valid
MH76542,H7654,1.826469,128.857414,2026-07-03 09:43:00,L05,44214.5,valid
MH76551,H7655,1.821524,128.873737,2026-07-03 15:02:00,L02,45473.8,valid
MH76552,H7655,1.82809,128.876409,2026-07-03 08:49:00,L04,46511.5,valid
MH76561,H7656,1.821929,128.891266,2026-07-03 10:23:00,L01,44819.0,valid
MH76562,H7656,1.822939,128.885855,2026-07-03 12:02:00,L04,45752.9,valid
MH76571,H7657,1.818006,128.903831,2026-07-03 14:04:00,L02,43559.9,valid
MH76572,H7657,1.821164,128.907971,2026-07-03 12:24:00,L02,43898.7,valid
MH76581,H7658,1.825766,128.921136,2026-07-03 07:32:00,L03,43396.8,valid
MH76582,H7658,1.829174,128.921748,2026-07-03 08:18:00,L04,43490.3,valid
MH76591,H7659,1.82159,128.932451,2026-07-03 13:48:00,L04,46965.6,valid
MH76592,H7659,1.827299,128.930493,2026-07-03 07:20:00,L02,46730.4,valid
MH76601,H7660,1.819623,128.949675,2026-07-03 09:40:00,L03,46777.5,valid
MH76602,H7660,1.819818,128.950955,2026-07-03 11:26:00,L05,45526.2,valid
MH76611,H7661,1.824103,128.966283,2026-07-03 12:55:00,L02,45112.6,valid
MH76612,H7661,1.820298,128.964869,2026-07-03 07:23:00,L03,44610.0,valid
MH76621,H7662,1.824411,128.989969,2026-07-03 10:05:00,L02,45018.9,valid
MH76622,H7662,1.827627,128.978956,2026-07-03 11:18:00,L01,45168.9,valid
MH76631,H7663,1.818558,129.001931,2026-07-03 10:47:00,L04,44547.7,valid
MH76632,H7663,1.820904,129.00558,2026-07-03 15:11:00,L04,45820.1,valid
MH76641,H7664,1.822106,129.01059,2026-07-03 13:39:00,L03,45959.7,valid
MH76642,H7664,1.822609,129.018992,2026-07-03 11:18:00,L01,46285.7,valid
MH76651,H7665,1.82624,129.03056,2026-07-03 09:25:00,L04,44742.0,valid
MH76652,H7665,1.821859,129.029305,2026-07-03 16:17:00,L06,44559.8,valid
MH76661,H7666,1.825685,129.052803,2026-07-03 16:04:00,L01,45401.7,valid
MH76662,H7666,1.827769,129.042501,2026-07-03 08:23:00,L05,45233.4,valid
MH76671,H7667,1.821911,129.066532,2026-07-03 15:49:00,L03,45474.8,valid
MH76672,H7667,1.824213,129.062705,2026-07-03 10:42:00,L02,45134.2,valid
MH76681,H7668,1.82307,129.080061,2026-07-03 08:06:00,L06,45827.8,valid
MH76682,H7668,1.82074,129.075127,2026-07-03 07:57:00,L06,45416.7,valid
MH76691,H7669,1.819038,129.099113,2026-07-03 15:53:00,L03,45689.9,valid
MH76692,H7669,1.821615,129.094282,2026-07-03 09:48:00,L02,44450.1,valid
MH76693,H7669,1.82203,129.100467,2026-07-03 14:37:00,L06,45136.4,valid
MH76701,H7670,1.826716,129.117938,2026-07-03 11:45:00,L06,46344.7,valid
MH76702,H7670,1.819286,129.116703,2026-07-03 12:58:00,L06,46077.9,valid
MH76703,H7670,1.829742,129.116286,2026-07-03 16:32:00,L06,45442.8,valid
MH76711,H7671,1.820684,129.126561,2026-07-03 13:46:00,L05,43861.4,valid
MH76712,H7671,1.822878,129.128035,2026-07-03 08:15:00,L04,43506.0,valid
MH76721,H7672,1.821942,129.143884,2026-07-03 15:43:00,L06,46302.9,valid
MH76722,H7672,1.825027,129.146636,2026-07-03 11:24:00,L06,46698.8,valid
MH76731,H7673,1.825972,129.157904,2026-07-03 13:21:00,L05,44938.9,valid
MH76732,H7673,1.819977,129.160672,2026-07-03 07:18:00,L03,44594.8,valid
MH76741,H7674,1.821128,129.171443,2026-07-03 09:01:00,L01,44227.2,valid
MH76742,H7674,1.829853,129.174515,2026-07-03 12:04:00,L06,45117.3,valid
MH76751,H7675,1.828983,129.189342,2026-07-03 12:57:00,L06,44370.3,valid
MH76752,H7675,1.819638,129.189092,2026-07-03 09:48:00,L01,44848.3,valid
MH76761,H7676,1.822788,129.204004,2026-07-03 09:15:00,L03,43891.0,valid
MH76762,H7676,1.824472,129.204411,2026-07-03 13:43:00,L03,43780.1,valid
MH76771,H7677,1.822351,129.219148,2026-07-03 15:40:00,L05,43977.8,valid
MH76772,H7677,1.819281,129.218094,2026-07-03 10:43:00,L05,44115.8,valid
MH76781,H7678,1.824037,129.245315,2026-07-03 11:18:00,L05,46142.7,valid
MH76782,H7678,1.825455,129.243141,2026-07-03 14:10:00,L06,45402.9,valid
MH76791,H7679,1.820705,129.255071,2026-07-03 14:15:00,L02,44871.9,valid
MH76792,H7679,1.829615,129.261662,2026-07-03 11:38:00,L01,43960.4,valid
MH76801,H7680,1.824364,129.272481,2026-07-03 15:48:00,L01,44460.2,valid
MH76802,H7680,1.823492,129.272627,2026-07-03 11:28:00,L04,44979.1,valid
MH76811,H7681,1.820688,129.292649,2026-07-03 15:34:00,L01,46672.1,valid
MH76812,H7681,1.829622,129.293211,2026-07-03 15:31:00,L02,45030.1,valid
MH76821,H7682,1.824406,129.307438,2026-07-03 07:41:00,L04,44206.1,valid
MH76822,H7682,1.828259,129.302064,2026-07-03 15:16:00,L05,45618.2,valid
MH76823,H7682,1.823497,129.308116,2026-07-03 14:46:00,L05,46859.7,valid
MH76831,H7683,1.826223,129.324854,2026-07-03 13:04:00,L03,45648.4,valid
MH76832,H7683,1.826926,129.317459,2026-07-03 16:30:00,L01,47030.5,valid
MH76841,H7684,1.825407,129.335776,2026-07-03 15:42:00,L04,47170.5,valid
MH76842,H7684,1.828451,129.333065,2026-07-03 09:27:00,L05,45061.9,valid
MH76843,H7684,1.824008,129.337159,2026-07-03 10:47:00,L06,46016.1,valid
MH76851,H7685,1.818859,129.347407,2026-07-03 07:19:00,L01,43973.6,valid
MH76852,H7685,1.822207,129.352885,2026-07-03 07:52:00,L04,43199.1,valid
MH76861,H7686,1.828172,129.368749,2026-07-03 13:06:00,L05,45209.9,valid
MH76862,H7686,1.824249,129.369906,2026-07-03 08:22:00,L05,45272.1,valid
MH76871,H7687,1.818077,129.382827,2026-07-03 13:56:00,L06,44640.4,valid
MH76872,H7687,1.829602,129.389111,2026-07-03 13:44:00,L06,44917.4,valid
MH76881,H7688,1.822247,129.401428,2026-07-03 10:15:00,L01,44628.5,valid
MH76882,H7688,1.819558,129.400214,2026-07-03 09:53:00,L06,44870.9,valid
MH76891,H7689,1.824798,129.41029,2026-07-03 10:39:00,L01,45289.3,valid
MH76892,H7689,1.821103,129.420408,2026-07-03 07:13:00,L06,47114.5,valid
MH76901,H7690,1.818102,129.431533,2026-07-03 14:02:00,L02,43855.1,valid
MH76902,H7690,1.829348,129.43518,2026-07-03 13:11:00,L06,44310.9,valid
MH76903,H7690,1.825425,129.436825,2026-07-03 14:07:00,L05,43538.8,valid
MH76911,H7691,1.827355,129.445364,2026-07-03 14:51:00,L05,42941.0,valid
MH76912,H7691,1.822061,129.443212,2026-07-03 07:25:00,L04,44126.6,valid
MH76921,H7692,1.819054,129.469582,2026-07-03 14:27:00,L01,44642.3,valid
MH76922,H7692,1.819315,129.465938,2026-07-03 12:32:00,L04,45117.3,valid
MH76931,H7693,1.819101,129.476899,2026-07-03 11:56:00,L05,45848.4,valid
MH76932,H7693,1.822371,129.4834,2026-07-03 08:18:00,L01,46458.7,valid
MH76941,H7694,1.825539,129.493332,2026-07-03 14:24:00,L04,43673.6,valid
MH76942,H7694,1.821252,129.499284,2026-07-03 15:38:00,L05,44490.4,valid
MH76951,H7695,1.818868,129.514651,2026-07-03 13:57:00,L03,43710.0,valid
MH76952,H7695,1.82386,129.515965,2026-07-03 07:04:00,L01,44144.3,valid
MH76953,H7695,1.824576,129.513081,2026-07-03 10:51:00,L06,43194.5,valid
MH76961,H7696,1.828628,129.532677,2026-07-03 13:04:00,L05,43827.3,valid
MH76962,H7696,1.826049,129.524779,2026-07-03 09:49:00,L04,45067.1,valid
MH76971,H7697,1.822309,129.547415,2026-07-03 09:02:00,L03,44400.1,valid
MH76972,H7697,1.81866,129.542878,2026-07-03 08:38:00,L02,44337.2,valid
MH76973,H7697,1.821253,129.549382,2026-07-03 07:35:00,L01,43598.0,valid
MH76981,H7698,1.826685,129.554395,2026-07-03 10:05:00,L01,46618.5,valid
MH76982,H7698,1.823875,129.557698,2026-07-03 10:08:00,L02,46314.9,valid
MH76991,H7699,1.82865,129.573043,2026-07-03 08:14:00,L05,44217.5,valid
MH76992,H7699,1.821802,129.581603,2026-07-03 14:22:00,L03,43976.9,valid
MH77001,H7700,1.829848,129.595395,2026-07-03 08:09:00,L02,44714.8,valid
MH77002,H7700,1.829352,129.597439,2026-07-03 09:41:00,L03,45934.1,valid
MH77011,H7701,1.841848,128.003443,2026-07-03 16:40:00,L03,45879.7,valid
MH77012,H7701,1.834864,128.0103,2026-07-03 15:49:00,L06,44868.1,valid
MH77021,H7702,1.841722,128.025578,2026-07-03 09:34:00,L04,46924.8,valid
MH77022,H7702,1.839845,128.019632,2026-07-03 10:01:00,L01,45830.2,valid
MH77031,H7703,1.842523,128.035436,2026-07-03 08:52:00,L06,44944.4,valid
MH77032,H7703,1.83652,128.041159,2026-07-03 12:07:00,L06,44783.5,valid
MH77041,H7704,1.834271,128.053789,2026-07-03 16:14:00,L05,44489.1,valid
MH77042,H7704,1.840266,128.061463,2026-07-03 15:20:00,L05,45065.2,valid
MH77051,H7705,1.845052,128.071088,2026-07-03 16:37:00,L06,45407.6,valid
MH77052,H7705,1.843516,128.076052,2026-07-03 13:04:00,L01,44867.0,valid
MH77061,H7706,1.843156,128.086196,2026-07-03 12:29:00,L05,43318.3,valid
MH77062,H7706,1.840704,128.092767,2026-07-03 11:01:00,L05,42998.0,valid
MH77071,H7707,1.843252,128.1074,2026-07-03 08:18:00,L01,44543.5,valid
MH77072,H7707,1.834725,128.107389,2026-07-03 14:57:00,L02,43638.7,valid
MH77073,H7707,1.845474,128.105204,2026-07-03 10:42:00,L01,43960.7,valid
MH77081,H7708,1.839897,128.124923,2026-07-03 10:33:00,L04,44126.3,valid
MH77082,H7708,1.841879,128.117208,2026-07-03 15:17:00,L06,44852.1,valid
MH77091,H7709,1.837917,128.131989,2026-07-03 16:22:00,L01,44335.4,valid
MH77092,H7709,1.843452,128.131843,2026-07-03 14:10:00,L01,45167.9,valid
MH77093,H7709,1.843713,128.135797,2026-07-03 10:41:00,L03,44767.6,valid
MH77101,H7710,1.84198,128.151877,2026-07-03 16:42:00,L03,45281.7,valid
MH77102,H7710,1.840836,128.156577,2026-07-03 13:02:00,L05,47589.9,valid
